MSE_change_made;iteration;MSE;dMSE/dC;MSE_change;a_multiplier_used;a;C;log_iteration;log_MSE;log_dMSE/dC;log_MSE_change;log_a
True;70000;0.0009966659419317647;-0.012488011190720663,-0.05432877064985503,-0.24591449351077466,-0.3354303203021869,-3.5512346197500033,-1.6720912405838135;0.08565950666831852;1;1e-05;-0.7940944285592263,0.12609852366668545,-0.43955799009085306,-0.10705740251428658,0.04128666062899451,0.9341029833739859;4.845098040014257;-3.0014503821963867;-1.9035067207667427,-1.264970122060422,-0.6092158744078443,-0.4743976830991293,0.5503793658236588,0.22325997178777315;-1.067224431128382;-5.0
True;70000;0.0009966659419317647;0.021415941970283642,0.07455293745439784,0.16352558300274914,1.0277403381057222,2.837660141865929,16.572311593428942;0.06957422267608024;1;1e-05;-0.794094642718646,0.1260977781373109,-0.4395596253466831,-0.10706767991766764,0.04125828402757585,0.9339372602580516;4.845098040014257;-3.0014503821963867;-1.6692628186057588,-1.1275352402713057,-0.7864142938429897,0.01188340262378747,0.4529603800747244,1.2193830903295269;-1.1575516371588472;-5.0
True;70000;0.0009966659419317647;0.008062454057325339,0.0484780338336759,0.05870611412102598,0.691412581209097,-0.6112006748564495,13.839110980938205;0.07661308377074004;1;1e-05;-0.7940947233431866,0.12609729335697256,-0.4395602124078243,-0.10707459404347973,0.04126439603432441,0.9337988691482422;4.845098040014257;-3.0014503821963867;-2.0935327471110248,-1.3144550025484723,-1.2313166655199335,-0.16026272213238243,-0.21381617490640073,1.1411081921096184;-1.1156970564220794;-5.0
True;70000;0.0009966659419317647;-0.007952020930121501,0.03708425301305145,0.01090443611121807,0.7574423339209853,0.4981537405928748,12.812554960948937;0.029663828944424462;1;1e-05;-0.7940946438229773,0.12609692251444243,-0.4395603214521854,-0.10708216846681894,0.04125941449691849,0.9336707435986327;4.845098040014257;-3.0014503821963867;-2.0995224855241847,-1.4308104645442483,-1.9623967876843866,-0.12065042554938017,-0.3026366042544041,1.1076357413606606;-1.5277727918744166;-5.0
True;70000;0.0009966659419317647;0.0013996099858176782,-0.02428538128392467,0.18310201062723608,-0.9263184605706484,4.450790720789179,-20.178672173013574;0.13651669969429217;1;1e-05;-0.7940946578190772,0.12609716536825527,-0.43956215247229163,-0.10707290528221323,0.041214906589710595,0.9338725303203628;4.845098040014257;-3.0014503821963867;-2.8539929676109344,-1.6146550736525622,-0.7373068867222277,-0.033239680821690896,0.6484371739403005,1.3048925847499457;-0.8648142193816972;-5.0
True;70000;0.0009966659419317647;0.012326005173937525,0.024547778539977562,0.17374417426136038,0.7883138507348747,2.7632766557075787,14.994613457690175;0.06540075124006656;1;1e-05;-0.7940947810791289,0.12609691989046987,-0.4395638899140342,-0.10708078842072058,0.04118727382315352,0.9337225841857859;4.845098040014257;-3.0014503821963867;-1.9091776543067838,-1.6099878033977013,-0.7600897486288489,-0.10330084278269319,0.44142436809868785,1.1759352746733425;-1.1844172630283067;-5.0
True;70000;0.0009966659419317647;0.02825752569199865,-0.0776814665890647,0.359268800917358,-1.2244141106356343,4.743503685718157,-17.436909546279164;0.10143399836584592;1;1e-05;-0.7940950636543859,0.12609769670513576,-0.43956748260204337,-0.10706854427961422,0.04113983878629634,0.9338969532812487;4.845098040014257;-3.0014503821963867;-1.5488658688624313,-1.1096825837498263,-0.4445804955082405,0.08792832593663341,0.6760992423650906,1.2414695146601447;-0.993816454983871;-5.0
True;70000;0.0009966659419317647;-0.00892045600649999,0.05051970950379452,-0.15890847646877046,0.9680001961366528,-2.7773278955742775,16.2609927967514;0.05263543209621922;1;1e-05;-0.7940949744498258,0.12609719150804072,-0.4395658935172787,-0.10707822428157558,0.04116761206525208,0.9337343433532812;4.845098040014257;-3.0014503821963867;-2.049612944273572,-1.2965391553705028,-0.798852936112771,-0.014124554694646239,0.44362715624721344,1.2111470574319936;-1.2787218074922184;-5.0
True;70000;0.0009966659419317647;-0.02200036478260454,-0.04486765377502778,-0.28265815836049946,-0.732386589086987,-5.018892002120166,-15.243636095431375;0.04933988095101789;1;1e-05;-0.7940947544461779,0.12609764018457847,-0.4395630669356951,-0.1070709004156847,0.041217800985273285,0.9338867797142355;4.845098040014257;-3.0014503821963867;-1.657570118188755,-1.3480666400546206,-0.5487384749842866,-0.13525961677182052,0.7006078505161076,1.1830885725041898;-1.3068019027258608;-5.0
True;70000;0.0009966659419317647;-0.00438544793074902,0.04017232754159374,-0.11928819748189015,0.5792462474461162,-1.399126852466741,8.120744367114385;0.07957816479312604;1;1e-05;-0.7940947105916987,0.12609723846130305,-0.43956187405372027,-0.10707669287815917,0.04123179225379795,0.9338055722705644;4.845098040014257;-3.0014503821963867;-2.357986041085314,-1.396073004982629,-0.9234025238238255,-0.23713677103599923,0.14585709178189626,0.9095958395507531;-1.0992060806383457;-5.0
True;70000;0.0009966659419317647;0.026589881246565458,0.12870129842371208,0.3729725893524246,1.978967325594532,7.169811176630775,32.927032588877765;0.07872161965666215;1;1e-05;-0.7940949764905111,0.1260959514483188,-0.4395656037796138,-0.10709648255141511,0.041160094142031645,0.9334763019446756;4.845098040014257;-3.0014503821963867;-1.5752836022726637,-0.8904170716239053,-0.4283230843586426,0.2964386237005142,0.8555077182860518,1.5175525935013128;-1.1039059791001553;-5.0
True;70000;0.0009966659419317647;-0.014650174030262456,-0.16873911952578743,-0.24161046225666916,-3.3391047644211587,-8.497448534654131,-70.7547378492411;0.16702549167968703;1;1e-05;-0.7940948299887708,0.12609763883951408,-0.4395631876749912,-0.1070630915037709,0.04124506862737819,0.934183849323168;4.845098040014257;-3.0014503821963867;-1.834157216270025,-0.7727842213547439,-0.6168842637513933,0.523630045258696,0.9292885429304836,1.8497555262159626;-0.7772172411221699;-5.0
True;70000;0.0009966659419317647;0.007634918207606262,-0.033880061448770864,0.0692258480403845,-0.7739146307520309,1.3120909840287323,-13.586045191721796;0.07639377507107514;1;1e-05;-0.7940949063379529,0.12609797764012856,-0.4395638799334716,-0.10705535235746338,0.0412319477175379,0.9343197097750853;4.845098040014257;-3.0014503821963867;-2.117195611151834,-1.4700558106542614,-1.1597317152934241,-0.11130694298390946,0.11796395126798574,1.13309305486554;-1.116942028367038;-5.0
True;70000;0.0009966659419317647;-0.007093649458500928,-0.0005107693941893387,-0.2735238067352162,0.8812625299644415,-6.734582024493051,28.682687242339735;0.07608190607442257;1;1e-05;-0.7940948354014583,0.1260979827478225,-0.43956114469540425,-0.10706416498276303,0.04129929353778283,0.9340328829026618;4.845098040014257;-3.0014503821963867;-2.1491302765350917,-3.2917751339867536,-0.5630048679273363,-0.0548946950720573,0.8283106468163624,1.457619837367035;-1.1187186155864894;-5.0
True;75000;0.0009966659419317647;0.0027407356805786076,0.0465694778810267,-0.21159869941610354,0.8034883757445874,-3.641073798049458,14.453407540193439;0.04764704748743701;1;1e-05;-0.7844750954311479,0.1288024464135965,-0.4413625130269413,-0.10755018314569968,0.04121269316430293,0.9337670832110243;4.8750612633917;-3.0014503821963867;-2.562132846255958,-1.331898631181723,-0.6744870060042685,-0.09502040189565791,0.5612294813950407,1.159970248576383;-1.3219640058261062;-5.0
True;75000;0.0009966659419317647;-0.00868697655511966,-0.03931727040008317,-0.47493910744429385,-0.7830306770495888,-10.851825594642525,-16.204569005718206;0.06727822065606957;1;1e-05;-0.7844750085613823,0.1288028395863005,-0.4413577636358669,-0.10754235283892918,0.04132121142024935,0.9339291289010815;4.8750612633917;-3.0014503821963867;-2.061131350582777,-1.4054166406702846,-0.3233620682617709,-0.10622122311143488,1.0355028053721775,1.2096374845550542;-1.1721255030821582;-5.0
True;75000;0.0009966659419317647;0.04367530314983508,0.07101229288282454,0.4739469366894636,1.572795525163211,7.685184718953384,30.085580656753613;0.10667699660833628;1;1e-05;-0.7844754453144138,0.1288021294633717,-0.4413625031052338,-0.10755808079418082,0.041244359573059816,0.9336282730945139;4.8750612633917;-3.0014503821963867;-1.3597640719009867,-1.148666464392771,-0.32427027940814984,0.19667226485753556,0.8856543105420812,1.478358397864917;-0.9719292199674244;-5.0
True;75000;0.0009966659419317647;0.03701522074066025,-0.032860902718106946,0.3980085643647046,-0.2995168888363559,5.085360158723335,-4.1282571788275835;0.067529669417807;1;1e-05;-0.7844758154666213,0.12880245807239887,-0.44136648319087746,-0.10755508562529245,0.04119350597147258,0.9336695556663022;4.8750612633917;-3.0014503821963867;-1.4316196563543222,-1.4833205102829536,-0.400107582659191,-0.5235786840538356,0.7063217162375562,0.6157667447883849;-1.1705053763034168;-5.0
True;75000;0.0009966659419317647;-0.024335751017050083,0.022241154082748817,0.03842660808354778,1.2335936908097724,3.6398178023773697,31.815143877795332;0.09376408428759947;1;1e-05;-0.7844755721091111,0.12880223566085805,-0.4413668674569583,-0.10756742156220055,0.041157107793448805,0.9333514042275242;4.8750612633917;-3.0014503821963867;-1.6137552466044558,-1.6528426811742685,-1.4153679490149957,0.09117213952213139,0.5610796448022087,1.5026338915889426;-1.0279634833979332;-5.0
True;75000;0.0009966659419317647;0.00736866648364734,0.00038979062739613493,-0.013936861845512658,0.11657412588327447,-0.6945942308516739,3.691251020338297;0.0777583359480395;1;1e-05;-0.784475645795776,0.12880223176295177,-0.4413667280883398,-0.10756858730345938,0.04116405373575732,0.9333144917173207;4.8750612633917;-3.0014503821963867;-2.1326110998199237,-3.4091686078019707,-1.8558350050475843,-0.9333978323649454,-0.1582688281656083,0.5671735800211486;-1.109253042015898;-5.0
True;75000;0.0009966659419317647;-0.01427959963107685,-0.04902684923180553,-0.2574857139658113,-1.2546332847050616,-5.69899296861243,-27.021535420976107;0.11988363601667916;1;1e-05;-0.7844755029997796,0.1288027220314441,-0.44136415323120015,-0.10755604097061233,0.04122104366544345,0.9335847070715305;4.8750612633917;-3.0014503821963867;-1.845283969062058,-1.3095660163032679,-0.5892468618380544,0.09851680493891479,0.7557981211439121,1.4317100229210882;-0.9212400935706296;-5.0
True;75000;0.0009966659419317647;-0.025999032783289414,0.0050011005424721,-0.009020403416709044,0.001286088260756273,0.5147105771068197,-0.5970811143779743;0.11777745519378877;1;1e-05;-0.7844752430094518,0.12880267202043869,-0.44136406302716596,-0.10755605383149494,0.04121589655967238,0.9335906778826742;4.8750612633917;-3.0014503821963867;-1.5850428083635513,-2.3009344142781862,-2.04477403920608,-2.890729225934265,-0.28843690707151726,-0.2239666652964394;-0.9289378336743133;-5.0
True;75000;0.0009966659419317647;-0.013894756754104214,0.028259644845083313,-0.014944435369984249,0.3665148556700639,0.6189159641157632,4.950543338377103;0.09453300493113373;1;1e-05;-0.7844751040618843,0.12880238942399022,-0.44136391358281224,-0.10755971898005164,0.04120970740003122,0.9335411724492905;4.8750612633917;-3.0014503821963867;-1.8571490517131632,-1.5488333004771897,-1.8255204888102117,-0.4359084177355946,-0.20836831511302176,0.6946528667940394;-1.0244165369199614;-5.0
True;75000;0.0009966659419317647;0.008572317954003794,-0.06961771238505625,-0.023804966012525925,-0.6345933176228268,-0.0981636847410557,-7.215735744302179;0.05424935078849109;1;1e-05;-0.7844751897850638,0.12880308560111406,-0.4413636755331521,-0.10755337304687541,0.041210689036878634,0.9336133298067335;4.8750612633917;-3.0014503821963867;-2.06690172900813,-1.1572802515899325,-1.6233324342517677,-0.1975045054073875,-1.0080491479922067,0.8582806200310006;-1.2656054547266766;-5.0
True;75000;0.0009966659419317647;-0.014819401124269146,-0.08193661847875568,0.018581251121203533,-1.0003858266188614,2.275990095325509,-19.872738744468116;0.11687053534496673;1;1e-05;-0.7844750415910525,0.12880390496729885,-0.4413638613456633,-0.10754336918860923,0.04118792913592538,0.9338120571941781;4.8750612633917;-3.0014503821963867;-1.8291693465375598,-1.0865219633304048,-1.7309250472454039,0.00016753005484344352,0.35717036776045175,1.2982577231564443;-0.9322949665971171;-5.0
True;75000;0.0009966659419317647;0.019189514371905005,-0.007039655034549437,0.32771351710768487,-0.1431904337884498,6.376667638162168,1.431202735047815;0.07421266323220203;1;1e-05;-0.7844752334861962,0.1288039753638492,-0.44136713848083436,-0.10754193728427135,0.041124162459543756,0.9337977451668277;4.8750612633917;-3.0014503821963867;-1.7169360157945222,-2.152448622145148,-0.4845056450252846,-0.8440859952381057,0.8045937814730966,0.15570115750274782;-1.1295219828256404;-5.0
True;75000;0.0009966659419317647;0.0012636744674581002,-0.011066868428118859,0.22245906335626747,-0.7436978802962753,5.674633464486276,-24.078909331129054;0.10867512324188115;1;1e-05;-0.7844752461229408,0.12880408603253346,-0.4413693630714679,-0.10753450030546838,0.04106741612489889,0.9340385342601389;4.8750612633917;-3.0014503821963867;-2.8983647893408007,-1.9559752532668369,-0.6527498956681039,-0.12860345634624323,0.753937814853366,1.3816368113980921;-0.963869858629754;-5.0
True;75000;0.0009966659419317647;-0.0020641435515610772,0.008203648560949175,-0.047211473759551606,0.10611322842049252,-0.26860561438508174,-0.45064150944664266;0.09952495918063961;1;1e-05;-0.7844752254815053,0.12880400399604786,-0.4413688909567303,-0.10753556143775259,0.04107010218104274,0.9340430406752334;4.8750612633917;-3.0014503821963867;-2.685260102837976,-2.085992952802659,-1.325952442363684,-0.9742304721598068,-0.5708849139644833,-0.34616880707882636;-1.0020679918662116;-5.0
True;75000;0.0009966659419317647;-0.03718560171505439,-0.11920616868801373,-0.20816270613963167,-1.288045897295242,-4.0494528975312045,-23.373666665654568;0.08503379365467893;1;1e-05;-0.7844748536254881,0.12880519605773474,-0.44136680932966893,-0.10752268097877964,0.04111059671001805,0.9342767773418899;4.8750612633917;-3.0014503821963867;-1.429625186627391,-0.9237012701172042,-0.6815970748665109,0.10993133863475264,0.6073963517002834,1.3687268462284286;-1.070408445096789;-5.0
True;75000;0.0009966659419317647;-0.0030019888021502483,-0.013073807900803184,0.3269545518770858,-0.34557845714000296,6.2488250103239,-10.33288382564728;0.0652456473336394;1;1e-05;-0.7844748236056001,0.12880532679581375,-0.4413700788751877,-0.10751922519420824,0.041048108459914814,0.9343801061801463;4.8750612633917;-3.0014503821963867;-2.522590932070572,-1.8835979006026289,-0.48551261199034484,-0.46145333863768456,0.7957983630231762,1.0142215465706914;-1.1854484556683742;-5.0
True;75000;0.0009966659419317647;-0.02268147720295767,0.16040732621687817,-0.1273468893867525,3.012887416481256,0.07048735831876118,63.28494214255445;0.112686784007975;1;1e-05;-0.784474596790828,0.12880372272255158,-0.4413688054062938,-0.10754935406837306,0.041047403586331625,0.9337472567587208;4.8750612633917;-3.0014503821963867;-1.64432866405596,-0.7947758002482189,-0.8950116587778502,0.4789829035570416,-1.1518887653447791,1.8013003873895916;-0.9481270153555831;-5.0
True;75000;0.0009966659419317647;-0.01951228103716608,0.01953363838112956,-0.0910902324351804,0.05649691780207992,-0.8983817726530577,1.0826868004951755;0.0927011995166779;1;1e-05;-0.7844744016680176,0.12880352738616777,-0.44136789450396946,-0.10754991903755108,0.041056387404058155,0.9337364298907159;4.8750612633917;-3.0014503821963867;-1.709691957466186,-1.709216856472553,-1.0405281897331324,-1.247975244535631,-0.04653906809622106,0.034502842138869894;-1.0329146462211583;-5.0
True;75000;0.0009966659419317647;-0.010204319590951128,-0.047847396450304835,0.13604470139087713,-0.9435184830031383,3.448636956986983,-16.60469548585011;0.09729444190555567;1;1e-05;-0.7844742996248217,0.12880400586013227,-0.4413692549509834,-0.10754048385272105,0.04102190103448829,0.9339024768455745;4.8750612633917;-3.0014503821963867;-1.991215948100956,-1.3201416887759223,-0.8663183682650796,-0.025249587827986152,0.5376474779638236,1.2202309154642077;-1.0119119687624105;-5.0
True;75000;0.0009966659419317647;0.003972725391009295,0.002953677170004605,0.15487268595899212,-0.01264554206247432,1.4995651750103072,0.42111614148419657;0.13139847227688228;1;1e-05;-0.7844743393520757,0.12880397632336058,-0.441370803677843,-0.10754035739730043,0.041006905382738185,0.9338982656841597;4.8750612633917;-3.0014503821963867;-2.4009114538953367,-2.5296369737997155,-0.8100251696086067,-1.8980625494990355,0.17596534607568448,-0.3755981116475002;-0.8814096841337489;-5.0
True;75000;0.0009966659419317647;-0.02971092788447586,0.07150780991893022,-0.3129777307776455,1.4554489426824608,-6.863962216766842,32.30991283176779;0.08369884828267846;1;1e-05;-0.7844740422427968,0.1288032612452614,-0.4413676739005352,-0.10755491188672725,0.04107554500490585,0.933575166555842;4.8750612633917;-3.0014503821963867;-1.527083784789567,-1.14564652296163,-0.5044865625955642,0.1629969749413049,0.8365748842382552,1.5093357863453039;-1.0772805179675378;-5.0
